Season,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90min,Ast_90min,G+A_90min,G-PK_90min,G+A-PK,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90min,xAG_90min,xG+xAG,npxG_90min,npxG+xAG_90min,0
2019-2020,Luke Freeman,ENG,MF,Sheffield Utd,27,1992,11,3,366,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,14.0,20.0,23.0,0.02,0.04,0.06,0.02,0.06,
2019-2020,Christian Fuchs,AUT,DF,Leicester City,33,1986,11,8,772,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,8.0,46.0,18.0,0.03,0.01,0.04,0.03,0.04,
2019-2020,Eric García,ESP,DF,Manchester City,18,2001,13,8,793,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,7.0,53.0,0.0,0.06,0.02,0.08,0.06,0.08,
2019-2020,James Garner,ENG,MF,Manchester Utd,18,2001,1,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Dwight Gayle,ENG,FW,Newcastle Utd,28,1990,20,10,850,9.4,4.0,2.0,6.0,4.0,0.0,0.0,2,0.0,0.42,0.21,0.64,0.42,0.64,4.3,4.3,0.8,5.1,7.0,7.0,43.0,0.46,0.09,0.54,0.46,0.54,
2019-2020,Paulo Gazzaniga,ARG,GK,Tottenham,27,1992,18,17,"1,613",17.9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,
2019-2020,Jean-Philippe Gbamin,CIV,MF,Everton,23,1995,2,1,136,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,David de Gea,ESP,GK,Manchester Utd,28,1990,38,38,"3,420",38.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Anwar El Ghazi,NED,"FW,MF",Aston Villa,24,1995,34,26,"2,051",22.8,4.0,4.0,8.0,3.0,1.0,1.0,3,0.0,0.18,0.18,0.35,0.13,0.31,6.2,5.4,2.7,8.2,65.0,47.0,155.0,0.27,0.12,0.39,0.24,0.36,
2019-2020,Morgan Gibbs-White,ENG,"MF,FW",Wolves,19,2000,7,1,129,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,5.0,6.0,11.0,0.06,0.07,0.13,0.06,0.13,
2019-2020,Billy Gilmour,SCO,MF,Chelsea,18,2001,6,2,194,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,4.0,11.0,3.0,0.01,0.06,0.07,0.01,0.07,
2019-2020,Olivier Giroud,FRA,FW,Chelsea,32,1986,18,12,993,11.0,8.0,0.0,8.0,8.0,0.0,0.0,1,0.0,0.73,0.0,0.73,0.73,0.73,7.3,7.3,0.9,8.2,6.0,7.0,59.0,0.66,0.08,0.74,0.66,0.74,
2019-2020,Ben Godfrey,ENG,DF,Norwich City,21,1998,30,30,"2,644",29.4,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,23.0,76.0,2.0,0.02,0.0,0.03,0.02,0.03,
2019-2020,André Gomes,POR,MF,Everton,26,1993,19,17,"1,458",16.2,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,1.1,1.2,10.0,105.0,16.0,0.01,0.07,0.08,0.01,0.08,
2019-2020,Angel Gomes,ENG,MF,Manchester Utd,18,2000,2,0,21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,2.0,0.0,0.59,0.59,0.0,0.59,
2019-2020,Joe Gomez,ENG,DF,Liverpool,22,1997,28,22,"2,004",22.3,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,17.0,115.0,11.0,0.0,0.01,0.01,0.0,0.01,
2019-2020,Anthony Gordon,ENG,"MF,FW",Everton,18,2001,11,4,440,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0.0,0.2,0.3,0.3,0.4,0.7,13.0,9.0,26.0,0.06,0.08,0.14,0.06,0.14,
2019-2020,Dan Gosling,ENG,MF,Bournemouth,29,1990,24,14,"1,264",14.0,3.0,1.0,4.0,3.0,0.0,0.0,3,0.0,0.21,0.07,0.28,0.21,0.28,2.9,2.9,1.1,4.0,10.0,55.0,36.0,0.21,0.08,0.28,0.21,0.28,
2019-2020,Andre Gray,JAM,FW,Watford,28,1991,23,7,755,8.4,2.0,0.0,2.0,2.0,0.0,0.0,1,0.0,0.24,0.0,0.24,0.24,0.24,2.4,2.4,1.8,4.2,6.0,15.0,64.0,0.29,0.21,0.5,0.29,0.5,
2019-2020,Demarai Gray,ENG,"MF,FW",Leicester City,23,1996,21,3,622,6.9,2.0,3.0,5.0,2.0,0.0,1.0,1,0.0,0.29,0.43,0.72,0.29,0.72,2.8,2.0,2.1,4.0,40.0,21.0,78.0,0.4,0.3,0.7,0.28,0.59,
2019-2020,Jack Grealish,ENG,"FW,MF",Aston Villa,23,1995,36,36,"3,233",35.9,8.0,6.0,14.0,8.0,0.0,1.0,8,0.0,0.22,0.17,0.39,0.22,0.39,6.8,6.0,7.4,13.4,212.0,197.0,209.0,0.19,0.21,0.4,0.17,0.37,
2019-2020,Mason Greenwood,ENG,FW,Manchester Utd,17,2001,31,12,"1,320",14.7,10.0,1.0,11.0,10.0,0.0,0.0,0,0.0,0.68,0.07,0.75,0.68,0.75,2.9,2.9,1.0,3.9,32.0,37.0,116.0,0.2,0.07,0.27,0.2,0.27,
2019-2020,Pascal Groß,GER,"MF,FW",Brighton,28,1991,29,22,"1,796",20.0,2.0,4.0,6.0,2.0,0.0,0.0,4,0.0,0.1,0.2,0.3,0.1,0.3,1.6,1.6,5.3,6.9,36.0,135.0,198.0,0.08,0.26,0.34,0.08,0.34,
2019-2020,Vicente Guaita,ESP,GK,Crystal Palace,32,1987,35,35,"3,150",35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Mattéo Guendouzi,FRA,MF,Arsenal,20,1999,24,19,"1,748",19.4,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.05,0.05,0.0,0.05,0.8,0.8,1.1,1.9,50.0,160.0,27.0,0.04,0.06,0.1,0.04,0.1,
2019-2020,Frederic Guilbert,FRA,"DF,MF",Aston Villa,24,1994,25,22,"2,041",22.7,0.0,2.0,2.0,0.0,0.0,0.0,7,0.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,1.5,1.9,56.0,81.0,96.0,0.02,0.07,0.08,0.02,0.08,
2019-2020,İlkay Gündoğan,GER,MF,Manchester City,28,1990,31,21,"2,020",22.4,2.0,1.0,3.0,1.0,1.0,2.0,7,0.0,0.09,0.04,0.13,0.04,0.09,4.0,2.4,2.1,4.5,39.0,202.0,56.0,0.18,0.1,0.27,0.11,0.2,
2019-2020,Angus Gunn,SCO,GK,Southampton,23,1996,10,10,900,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Sébastien Haller,CIV,FW,West Ham,25,1994,32,24,"2,266",25.2,7.0,1.0,8.0,7.0,0.0,0.0,1,0.0,0.28,0.04,0.32,0.28,0.32,8.0,8.0,2.5,10.5,17.0,59.0,140.0,0.32,0.1,0.42,0.32,0.42,
2019-2020,Grant Hanley,SCO,DF,Norwich City,27,1991,15,14,"1,262",14.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,17.0,0.0,0.04,0.0,0.04,0.04,0.04,
2019-2020,Kortney Hause,ENG,DF,Aston Villa,24,1995,18,17,"1,545",17.2,1.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.06,0.0,0.06,0.06,0.06,2.5,2.5,0.5,2.9,8.0,46.0,4.0,0.14,0.03,0.17,0.14,0.17,
2019-2020,Isaac Hayden,ENG,MF,Newcastle Utd,24,1995,29,26,"2,223",24.7,1.0,2.0,3.0,1.0,0.0,0.0,4,1.0,0.04,0.08,0.12,0.04,0.12,1.2,1.2,2.3,3.5,24.0,52.0,30.0,0.05,0.09,0.14,0.05,0.14,
2019-2020,Tom Heaton,ENG,GK,Aston Villa,33,1986,20,20,"1,794",19.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Dean Henderson,ENG,GK,Sheffield Utd,22,1997,36,36,"3,240",36.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Jordan Henderson,ENG,MF,Liverpool,29,1990,30,26,"2,238",24.9,4.0,5.0,9.0,4.0,0.0,0.0,2,0.0,0.16,0.2,0.36,0.16,0.36,1.1,1.1,3.1,4.2,51.0,197.0,77.0,0.04,0.13,0.17,0.04,0.17,
2019-2020,Jeff Hendrick,IRL,MF,Burnley,27,1992,24,22,"1,931",21.5,2.0,2.0,4.0,2.0,0.0,0.0,8,0.0,0.09,0.09,0.19,0.09,0.19,1.7,1.7,1.6,3.3,24.0,40.0,61.0,0.08,0.07,0.16,0.08,0.16,
2019-2020,Wayne Hennessey,WAL,GK,Crystal Palace,32,1987,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Javier Hernández,MEX,FW,West Ham,31,1988,2,1,107,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.84,0.0,0.84,0.84,0.84,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.82,0.0,0.82,0.82,0.82,
2019-2020,Onel Hernández,CUB,"FW,MF",Norwich City,26,1993,26,14,"1,384",15.4,1.0,2.0,3.0,1.0,0.0,0.0,0,0.0,0.07,0.13,0.2,0.07,0.2,2.2,2.2,0.9,3.2,72.0,22.0,124.0,0.15,0.06,0.21,0.15,0.21,
2019-2020,Son Heung-min,KOR,FW,Tottenham,27,1992,30,28,"2,476",27.5,11.0,10.0,21.0,11.0,0.0,1.0,0,2.0,0.4,0.36,0.76,0.4,0.76,8.9,8.0,6.4,14.4,90.0,71.0,215.0,0.32,0.23,0.56,0.29,0.53,
2019-2020,George Hirst,ENG,"MF,DF",Leicester City,20,1999,2,0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,1.21,0.0,1.21,1.21,1.21,
2019-2020,Rob Holding,ENG,DF,Arsenal,23,1995,8,6,581,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,16.0,1.0,0.03,0.0,0.03,0.03,0.03,
2019-2020,José Holebas,GRE,DF,Watford,35,1984,14,11,"1,025",11.4,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.1,23.0,51.0,27.0,0.03,0.06,0.09,0.03,0.09,
2019-2020,Mason Holgate,ENG,DF,Everton,22,1996,27,24,"2,054",22.8,0.0,3.0,3.0,0.0,0.0,0.0,5,0.0,0.0,0.13,0.13,0.0,0.13,1.7,1.7,0.7,2.4,18.0,58.0,4.0,0.08,0.03,0.1,0.08,0.1,
2019-2020,Nathan Holland,ENG,MF,West Ham,21,1998,2,0,33,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.06,0.0,0.06,0.06,0.06,
2019-2020,Conor Hourihane,IRL,MF,Aston Villa,28,1991,27,18,"1,534",17.0,3.0,5.0,8.0,3.0,0.0,0.0,4,0.0,0.18,0.29,0.47,0.18,0.47,1.7,1.7,6.0,7.7,9.0,75.0,57.0,0.1,0.35,0.45,0.1,0.45,
2019-2020,Callum Hudson-Odoi,ENG,"FW,MF",Chelsea,18,2000,22,7,863,9.6,1.0,5.0,6.0,1.0,0.0,0.0,1,0.0,0.1,0.52,0.63,0.1,0.63,1.9,1.9,2.0,4.0,63.0,43.0,116.0,0.2,0.21,0.41,0.2,0.41,
2019-2020,Will Hughes,ENG,MF,Watford,24,1995,30,27,"2,252",25.0,1.0,1.0,2.0,1.0,0.0,0.0,9,0.0,0.04,0.04,0.08,0.04,0.08,2.3,2.3,2.1,4.4,40.0,87.0,60.0,0.09,0.08,0.17,0.09,0.17,
2019-2020,Pierre Højbjerg,DEN,MF,Southampton,23,1995,33,30,"2,752",30.6,0.0,1.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.03,0.03,0.0,0.03,3.2,3.2,1.8,5.0,33.0,219.0,55.0,0.11,0.06,0.16,0.11,0.16,
2019-2020,Jordon Ibe,ENG,DF,Bournemouth,23,1995,2,0,50,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Adam Idah,IRL,"FW,MF",Norwich City,18,2001,12,1,228,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1,5.0,2.0,11.0,0.4,0.02,0.41,0.4,0.41,
2019-2020,Odion Ighalo,NGA,FW,Manchester Utd,30,1989,11,0,101,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.1,2.0,2.0,2.0,13.0,1.68,0.07,1.75,1.68,1.75,
2019-2020,Kelechi Iheanacho,NGA,FW,Leicester City,22,1996,20,12,960,10.7,5.0,3.0,8.0,5.0,0.0,0.0,1,0.0,0.47,0.28,0.75,0.47,0.75,6.0,6.0,2.6,8.6,22.0,29.0,88.0,0.56,0.24,0.8,0.56,0.8,
2019-2020,Danny Ings,ENG,FW,Southampton,27,1992,38,32,"2,804",31.2,22.0,2.0,24.0,21.0,1.0,2.0,3,0.0,0.71,0.06,0.77,0.67,0.74,16.2,14.7,2.7,17.3,50.0,75.0,194.0,0.52,0.09,0.61,0.47,0.56,
2019-2020,Alex Iwobi,NGA,"MF,FW",Everton,23,1996,25,19,"1,596",17.7,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.06,0.0,0.06,0.06,0.06,2.5,2.5,1.9,4.4,60.0,106.0,84.0,0.14,0.11,0.25,0.14,0.25,
2019-2020,Phil Jagielka,ENG,DF,Sheffield Utd,36,1982,6,2,244,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Alireza Jahanbakhsh,IRN,"FW,MF",Brighton,25,1993,10,3,311,3.5,2.0,0.0,2.0,2.0,0.0,0.0,0,0.0,0.58,0.0,0.58,0.58,0.58,0.6,0.6,0.6,1.2,8.0,12.0,51.0,0.17,0.18,0.35,0.17,0.35,
2019-2020,Daniel James,WAL,FW,Manchester Utd,21,1997,33,26,"2,287",25.4,3.0,6.0,9.0,3.0,0.0,0.0,4,0.0,0.12,0.24,0.35,0.12,0.35,3.1,3.1,3.9,7.0,140.0,60.0,263.0,0.12,0.15,0.28,0.12,0.28,
2019-2020,Matty James,ENG,MF,Leicester City,28,1991,1,0,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Reece James,ENG,DF,Chelsea,19,1999,24,16,"1,515",16.8,0.0,2.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.12,0.12,0.0,0.12,0.8,0.8,2.7,3.5,43.0,98.0,115.0,0.04,0.16,0.21,0.04,0.21,
2019-2020,Daryl Janmaat,NED,DF,Watford,30,1989,8,7,607,6.7,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,0.5,0.8,15.0,29.0,30.0,0.04,0.07,0.11,0.04,0.11,
2019-2020,Gabriel Jesus,BRA,FW,Manchester City,22,1997,34,21,"2,030",22.6,14.0,7.0,21.0,14.0,0.0,1.0,3,0.0,0.62,0.31,0.93,0.62,0.93,18.2,17.4,3.2,20.6,55.0,37.0,203.0,0.81,0.14,0.95,0.77,0.91,
2019-2020,Raúl Jiménez,MEX,FW,Wolves,28,1991,38,37,"3,236",36.0,17.0,6.0,23.0,13.0,4.0,4.0,3,0.0,0.47,0.17,0.64,0.36,0.53,16.6,13.4,7.0,20.4,89.0,102.0,223.0,0.46,0.19,0.65,0.37,0.57,
2019-2020,João Pedro,BRA,"FW,MF",Watford,17,2001,3,0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.18,0.0,0.18,0.18,0.18,
2019-2020,Joelinton,BRA,FW,Newcastle Utd,22,1996,38,32,"2,683",29.8,2.0,2.0,4.0,2.0,0.0,0.0,7,0.0,0.07,0.07,0.13,0.07,0.13,5.5,5.5,2.9,8.3,47.0,56.0,133.0,0.18,0.1,0.28,0.18,0.28,
2019-2020,Ben Johnson,ENG,DF,West Ham,19,2000,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,19.0,8.0,0.0,0.02,0.02,0.0,0.02,
2019-2020,Curtis Jones,ENG,MF,Liverpool,18,2001,6,1,126,1.4,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.71,0.0,0.71,0.71,0.71,0.4,0.4,0.0,0.4,4.0,9.0,7.0,0.32,0.0,0.32,0.32,0.32,
2019-2020,Phil Jones,ENG,DF,Manchester Utd,27,1992,2,2,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,1.0,0.09,0.0,0.09,0.09,0.09,
2019-2020,Bruno Jordão,POR,FW,Wolves,20,1998,1,0,7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.82,0.82,0.0,0.82,
2019-2020,Jorginho,ITA,MF,Chelsea,27,1991,31,27,"2,379",26.4,4.0,2.0,6.0,1.0,3.0,3.0,10,0.0,0.15,0.08,0.23,0.04,0.11,3.2,0.9,2.8,3.7,24.0,218.0,29.0,0.12,0.11,0.23,0.03,0.14,
2019-2020,Jota,ESP,"FW,MF",Aston Villa,28,1991,10,4,335,3.7,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.27,0.27,0.0,0.27,0.3,0.3,0.6,0.9,10.0,14.0,23.0,0.08,0.15,0.23,0.08,0.23,
2019-2020,Diogo Jota,POR,FW,Wolves,22,1996,34,27,"2,284",25.4,7.0,1.0,8.0,7.0,0.0,0.0,4,0.0,0.28,0.04,0.32,0.28,0.32,11.5,11.5,2.7,14.2,131.0,68.0,200.0,0.45,0.11,0.56,0.45,0.56,
2019-2020,James Justin,ENG,"DF,MF",Leicester City,21,1998,13,11,"1,012",11.2,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,1.0,1.3,30.0,56.0,59.0,0.03,0.09,0.11,0.03,0.11,
2019-2020,Christian Kabasele,BEL,DF,Watford,28,1991,27,26,"2,250",25.0,0.0,2.0,2.0,0.0,0.0,0.0,3,2.0,0.0,0.08,0.08,0.0,0.08,0.9,0.9,0.9,1.8,1.0,36.0,0.0,0.04,0.03,0.07,0.04,0.07,
2019-2020,Harry Kane,ENG,FW,Tottenham,26,1993,29,29,"2,587",28.7,18.0,2.0,20.0,16.0,2.0,2.0,4,0.0,0.63,0.07,0.7,0.56,0.63,12.5,10.9,3.3,14.2,46.0,76.0,174.0,0.43,0.11,0.55,0.38,0.49,
2019-2020,N'Golo Kanté,FRA,MF,Chelsea,28,1991,22,20,"1,732",19.2,3.0,0.0,3.0,3.0,0.0,0.0,4,0.0,0.16,0.0,0.16,0.16,0.16,1.4,1.4,1.5,2.9,41.0,132.0,63.0,0.07,0.08,0.15,0.07,0.15,
2019-2020,Moise Kean,ITA,FW,Everton,19,2000,29,6,852,9.5,2.0,2.0,4.0,2.0,0.0,0.0,1,0.0,0.21,0.21,0.42,0.21,0.42,4.0,4.0,2.0,6.0,26.0,12.0,60.0,0.42,0.21,0.63,0.42,0.63,
2019-2020,Michael Keane,ENG,DF,Everton,26,1993,31,28,"2,559",28.4,2.0,0.0,2.0,2.0,0.0,0.0,3,0.0,0.07,0.0,0.07,0.07,0.07,1.9,1.9,0.7,2.5,9.0,84.0,3.0,0.07,0.02,0.09,0.07,0.09,
2019-2020,Naby Keïta,GUI,MF,Liverpool,24,1995,18,9,815,9.1,2.0,3.0,5.0,2.0,0.0,0.0,1,0.0,0.22,0.33,0.55,0.22,0.55,1.6,1.6,2.7,4.4,35.0,69.0,36.0,0.18,0.3,0.48,0.18,0.48,
2019-2020,Lloyd Kelly,ENG,DF,Bournemouth,20,1998,8,7,639,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,6.0,9.0,9.0,0.0,0.04,0.05,0.0,0.05,
2019-2020,Martin Kelly,ENG,DF,Crystal Palace,29,1990,19,17,"1,549",17.2,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,0.8,0.9,6.0,35.0,14.0,0.0,0.05,0.05,0.0,0.05,
2019-2020,Max Kilman,ENG,DF,Wolves,22,1997,3,2,185,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Joshua King,NOR,"FW,MF",Bournemouth,27,1992,26,24,"2,011",22.3,6.0,4.0,10.0,3.0,3.0,3.0,0,0.0,0.27,0.18,0.45,0.13,0.31,6.5,4.1,4.1,8.2,60.0,46.0,151.0,0.29,0.18,0.47,0.18,0.37,
2019-2020,Timm Klose,SUI,DF,Norwich City,31,1988,7,7,585,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,17.0,1.0,0.03,0.0,0.03,0.03,0.03,
2019-2020,Jonathan Kodjia,CIV,FW,Aston Villa,29,1989,6,0,117,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,1.0,10.0,0.09,0.05,0.14,0.09,0.14,
2019-2020,Sead Kolašinac,BIH,DF,Arsenal,26,1993,26,19,"1,701",18.9,0.0,2.0,2.0,0.0,0.0,0.0,4,0.0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,1.3,1.7,36.0,74.0,88.0,0.02,0.07,0.09,0.02,0.09,
2019-2020,Ezri Konsa,ENG,DF,Aston Villa,21,1997,25,24,"2,039",22.7,1.0,2.0,3.0,1.0,0.0,0.0,3,0.0,0.04,0.09,0.13,0.04,0.13,1.5,1.5,1.0,2.4,8.0,53.0,13.0,0.06,0.04,0.11,0.06,0.11,
2019-2020,Cheikhou Kouyaté,SEN,"MF,DF",Crystal Palace,29,1989,35,29,"2,528",28.1,1.0,1.0,2.0,1.0,0.0,0.0,4,0.0,0.04,0.04,0.07,0.04,0.07,2.7,2.7,0.9,3.6,12.0,64.0,55.0,0.1,0.03,0.13,0.1,0.13,
2019-2020,Mateo Kovačić,CRO,MF,Chelsea,25,1994,31,23,"2,073",23.0,1.0,3.0,4.0,1.0,0.0,0.0,8,0.0,0.04,0.13,0.17,0.04,0.17,0.9,0.9,1.8,2.7,72.0,215.0,31.0,0.04,0.08,0.12,0.04,0.12,
2019-2020,Emil Krafth,SWE,DF,Newcastle Utd,24,1994,17,11,"1,020",11.3,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,0.6,1.0,11.0,19.0,20.0,0.03,0.06,0.08,0.03,0.08,
2019-2020,Tim Krul,NED,GK,Norwich City,31,1988,36,36,"3,240",36.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019-2020,Alexandre Lacazette,FRA,FW,Arsenal,28,1991,30,22,"1,874",20.8,10.0,4.0,14.0,10.0,0.0,0.0,8,0.0,0.48,0.19,0.67,0.48,0.67,8.1,8.1,2.9,11.1,21.0,49.0,137.0,0.39,0.14,0.53,0.39,0.53,
2019-2020,Adam Lallana,ENG,"MF,FW",Liverpool,31,1988,15,3,382,4.2,1.0,1.0,2.0,1.0,0.0,0.0,1,0.0,0.24,0.24,0.47,0.24,0.47,0.8,0.8,0.6,1.3,9.0,23.0,17.0,0.18,0.14,0.31,0.18,0.31,
2019-2020,Érik Lamela,ARG,"MF,FW",Tottenham,27,1992,25,12,"1,215",13.5,2.0,1.0,3.0,2.0,0.0,0.0,3,0.0,0.15,0.07,0.22,0.15,0.22,2.9,2.9,1.1,4.0,51.0,45.0,84.0,0.22,0.08,0.3,0.22,0.3,
2019-2020,Tariq Lamptey,GHA,DF,Chelsea,18,2000,1,0,32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,1.0,0.0,0.18,0.18,0.0,0.18,
